ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,OrderDate,ShipDate
313,17912,SO44365,3578.27,2023-04-08,2023-04-15
313,17502,SO44366,3578.27,2023-04-08,2023-04-15
328,25562,SO44367,699.0982,2023-04-08,2023-04-15
314,14150,SO44368,3578.27,2023-04-09,2023-04-16
310,28250,SO44369,3578.27,2023-04-09,2023-04-16
313,18193,SO44370,3578.27,2023-04-09,2023-04-16
311,17514,SO44371,3578.27,2023-04-09,2023-04-16
310,17736,SO44372,3578.27,2023-04-09,2023-04-16
310,13767,SO44373,3578.27,2023-04-10,2023-04-17
310,14157,SO44374,3578.27,2023-04-10,2023-04-17
310,14183,SO44375,3578.27,2023-04-10,2023-04-17
349,29399,SO44376,3374.99,2023-04-10,2023-04-17
310,28234,SO44377,3578.27,2023-04-10,2023-04-17
349,25903,SO44378,3374.99,2023-04-10,2023-04-17
351,11080,SO44379,3374.99,2023-04-10,2023-04-17
310,17915,SO44380,3578.27,2023-04-10,2023-04-17
313,14191,SO44381,3578.27,2023-04-11,2023-04-18
347,11341,SO44382,3399.99,2023-04-11,2023-04-18
310,28268,SO44383,3578.27,2023-04-11,2023-04-18
311,28296,SO44384,3578.27,2023-04-11,2023-04-18
314,28298,SO44385,3578.27,2023-04-11,2023-04-18
312,28587,SO44386,3578.27,2023-04-11,2023-04-18
351,11096,SO44387,3374.99,2023-04-11,2023-04-18
310,17924,SO44388,3578.27,2023-04-11,2023-04-18
313,17925,SO44389,3578.27,2023-04-11,2023-04-18
314,17353,SO44390,3578.27,2023-04-11,2023-04-18
313,17730,SO44391,3578.27,2023-04-11,2023-04-18
314,17910,SO44392,3578.27,2023-04-11,2023-04-18
345,29398,SO44393,3399.99,2023-04-12,2023-04-19
313,28246,SO44394,3578.27,2023-04-12,2023-04-19
314,28339,SO44395,3578.27,2023-04-12,2023-04-19
345,25901,SO44396,3399.99,2023-04-12,2023-04-19
330,14596,SO44397,699.0982,2023-04-12,2023-04-19
312,17733,SO44398,3578.27,2023-04-12,2023-04-19
311,28240,SO44399,3578.27,2023-04-13,2023-04-20
312,28588,SO44400,3578.27,2023-04-13,2023-04-20
312,17515,SO44401,3578.27,2023-04-13,2023-04-20
314,13666,SO44402,3578.27,2023-04-14,2023-04-21
350,19844,SO44403,3374.99,2023-04-14,2023-04-21
314,28221,SO44404,3578.27,2023-04-15,2023-04-22
310,28224,SO44405,3578.27,2023-04-15,2023-04-22
313,28299,SO44406,3578.27,2023-04-15,2023-04-22
351,11077,SO44407,3374.99,2023-04-15,2023-04-22
351,11103,SO44408,3374.99,2023-04-15,2023-04-22
320,25563,SO44409,699.0982,2023-04-15,2023-04-22
310,28223,SO44410,3578.27,2023-04-16,2023-04-23
312,28584,SO44411,3578.27,2023-04-16,2023-04-23
349,11100,SO44412,3374.99,2023-04-16,2023-04-23
310,13606,SO44413,3578.27,2023-04-17,2023-04-24
311,28340,SO44414,3578.27,2023-04-17,2023-04-24
312,28355,SO44415,3578.27,2023-04-17,2023-04-24
345,11069,SO44416,3399.99,2023-04-17,2023-04-24
311,17917,SO44417,3578.27,2023-04-17,2023-04-24
311,17919,SO44418,3578.27,2023-04-17,2023-04-24
310,17352,SO44419,3578.27,2023-04-17,2023-04-24
311,17512,SO44420,3578.27,2023-04-17,2023-04-24
313,13607,SO44421,3578.27,2023-04-18,2023-04-25
326,19353,SO44422,699.0982,2023-04-18,2023-04-25
313,28586,SO44423,3578.27,2023-04-18,2023-04-25
312,17916,SO44424,3578.27,2023-04-18,2023-04-25
311,17504,SO44425,3578.27,2023-04-18,2023-04-25
314,13770,SO44426,3578.27,2023-04-19,2023-04-26
314,14146,SO44427,3578.27,2023-04-19,2023-04-26
313,28362,SO44428,3578.27,2023-04-19,2023-04-26
314,28583,SO44429,3578.27,2023-04-19,2023-04-26
313,17927,SO44430,3578.27,2023-04-19,2023-04-26
312,17725,SO44431,3578.27,2023-04-19,2023-04-26
314,14165,SO44432,3578.27,2023-04-20,2023-04-27
312,28270,SO44433,3578.27,2023-04-20,2023-04-27
310,28580,SO44434,3578.27,2023-04-20,2023-04-27
312,28573,SO44435,3578.27,2023-04-21,2023-04-28
322,26630,SO44436,699.0982,2023-04-21,2023-04-28
344,11076,SO44437,3399.99,2023-04-21,2023-04-28
312,17909,SO44438,3578.27,2023-04-21,2023-04-28
310,14195,SO44439,3578.27,2023-04-22,2023-04-29
312,12261,SO44440,3578.27,2023-04-22,2023-04-29
312,22118,SO44441,3578.27,2023-04-22,2023-04-29
334,14599,SO44442,699.0982,2023-04-22,2023-04-29
310,17370,SO44443,3578.27,2023-04-22,2023-04-29
311,13697,SO44444,3578.27,2023-04-24,2023-05-01
314,17478,SO44445,3578.27,2023-04-25,2023-05-02
313,17914,SO44446,3578.27,2023-04-25,2023-05-02
312,12265,SO44447,3578.27,2023-04-26,2023-05-03
311,28264,SO44448,3578.27,2023-04-26,2023-05-03
312,28293,SO44449,3578.27,2023-04-26,2023-05-03
310,28294,SO44450,3578.27,2023-04-26,2023-05-03
313,28295,SO44451,3578.27,2023-04-26,2023-05-03
332,20164,SO44452,699.0982,2023-04-26,2023-05-03
310,17923,SO44453,3578.27,2023-04-26,2023-05-03
310,17926,SO44454,3578.27,2023-04-26,2023-05-03
312,17513,SO44455,3578.27,2023-04-26,2023-05-03
320,25560,SO44456,699.0982,2023-04-26,2023-05-03
311,28196,SO44457,3578.27,2023-04-27,2023-05-04
314,28247,SO44458,3578.27,2023-04-27,2023-05-04
314,28288,SO44459,3578.27,2023-04-27,2023-05-04
334,20150,SO44460,699.0982,2023-04-27,2023-05-04
313,17918,SO44461,3578.27,2023-04-27,2023-05-04
311,14155,SO44462,3578.27,2023-04-28,2023-05-05
332,19340,SO44463,699.0982,2023-04-28,2023-05-05
314,22120,SO44464,3578.27,2023-04-28,2023-05-05
320,14613,SO44465,699.0982,2023-04-28,2023-05-05
334,26640,SO44466,699.0982,2023-04-28,2023-05-05
346,11070,SO44467,3399.99,2023-04-28,2023-05-05
351,11075,SO44468,3374.99,2023-04-28,2023-05-05
314,17734,SO44469,3578.27,2023-04-28,2023-05-05
313,17735,SO44470,3578.27,2023-04-28,2023-05-05
322,25561,SO44471,699.0982,2023-04-28,2023-05-05
312,13685,SO44472,3578.27,2023-04-29,2023-05-06
312,28255,SO44473,3578.27,2023-04-29,2023-05-06
330,14601,SO44474,699.0982,2023-04-29,2023-05-06
345,11101,SO44475,3399.99,2023-04-29,2023-05-06
314,17913,SO44476,3578.27,2023-04-29,2023-05-06
310,17922,SO44477,3578.27,2023-04-29,2023-05-06
314,17726,SO44478,3578.27,2023-04-29,2023-05-06
350,29391,SO44479,3374.99,2023-04-30,2023-05-07
350,25891,SO44480,3374.99,2023-04-30,2023-05-07
347,29448,SO44571,3399.99,2023-05-01,2023-05-08
314,28664,SO44572,3578.27,2023-05-01,2023-05-08
347,25917,SO44573,3399.99,2023-05-01,2023-05-08
349,11107,SO44574,3374.99,2023-05-01,2023-05-08
344,11110,SO44575,3399.99,2023-05-01,2023-05-08
313,28660,SO44576,3578.27,2023-05-01,2023-05-08
314,28667,SO44577,3578.27,2023-05-02,2023-05-09
314,28653,SO44578,3578.27,2023-05-02,2023-05-09
312,28662,SO44579,3578.27,2023-05-02,2023-05-09
314,13782,SO44580,3578.27,2023-05-03,2023-05-10
348,11108,SO44581,3374.99,2023-05-03,2023-05-10
346,11134,SO44582,3399.99,2023-05-03,2023-05-10
310,18210,SO44583,3578.27,2023-05-03,2023-05-10
313,28671,SO44584,3578.27,2023-05-04,2023-05-11
312,28790,SO44585,3578.27,2023-05-04,2023-05-11
314,28794,SO44586,3578.27,2023-05-04,2023-05-11
311,28627,SO44587,3578.27,2023-05-04,2023-05-11
342,26683,SO44588,699.0982,2023-05-04,2023-05-11
346,11104,SO44589,3399.99,2023-05-04,2023-05-11
310,13795,SO44590,3578.27,2023-05-05,2023-05-12
330,17987,SO44591,699.0982,2023-05-05,2023-05-12
314,28761,SO44592,3578.27,2023-05-05,2023-05-12
313,28645,SO44593,3578.27,2023-05-05,2023-05-12
310,18250,SO44594,3578.27,2023-05-05,2023-05-12
345,11124,SO44595,3399.99,2023-05-05,2023-05-12
313,18238,SO44596,3578.27,2023-05-05,2023-05-12
310,12290,SO44597,3578.27,2023-05-06,2023-05-13
348,29400,SO44598,3374.99,2023-05-06,2023-05-13
310,28792,SO44599,3578.27,2023-05-06,2023-05-13
314,18243,SO44600,3578.27,2023-05-06,2023-05-13
345,11117,SO44601,3399.99,2023-05-06,2023-05-13
314,14702,SO44602,3578.27,2023-05-07,2023-05-14
342,20167,SO44603,699.0982,2023-05-07,2023-05-14
322,19364,SO44604,699.0982,2023-05-07,2023-05-14
314,28672,SO44605,3578.27,2023-05-07,2023-05-14
313,28772,SO44606,3578.27,2023-05-07,2023-05-14
310,28774,SO44607,3578.27,2023-05-07,2023-05-14
313,18200,SO44608,3578.27,2023-05-07,2023-05-14
311,18220,SO44609,3578.27,2023-05-07,2023-05-14
313,18241,SO44610,3578.27,2023-05-07,2023-05-14
314,13778,SO44611,3578.27,2023-05-08,2023-05-15
311,28675,SO44612,3578.27,2023-05-08,2023-05-15
313,28628,SO44613,3578.27,2023-05-08,2023-05-15
312,28650,SO44614,3578.27,2023-05-08,2023-05-15
314,28654,SO44615,3578.27,2023-05-08,2023-05-15
314,28655,SO44616,3578.27,2023-05-08,2023-05-15
313,28666,SO44617,3578.27,2023-05-08,2023-05-15
314,18205,SO44618,3578.27,2023-05-08,2023-05-15
312,13789,SO44619,3578.27,2023-05-09,2023-05-16
312,18204,SO44620,3578.27,2023-05-09,2023-05-16
313,18217,SO44621,3578.27,2023-05-09,2023-05-16
311,13771,SO44622,3578.27,2023-05-09,2023-05-16
312,12301,SO44623,3578.27,2023-05-10,2023-05-17
342,19357,SO44624,699.0982,2023-05-10,2023-05-17
314,28658,SO44625,3578.27,2023-05-10,2023-05-17
313,18272,SO44626,3578.27,2023-05-10,2023-05-17
349,11109,SO44627,3374.99,2023-05-10,2023-05-17
348,11356,SO44628,3374.99,2023-05-10,2023-05-17
311,18209,SO44629,3578.27,2023-05-10,2023-05-17
312,28765,SO44630,3578.27,2023-05-11,2023-05-18
310,28629,SO44631,3578.27,2023-05-11,2023-05-18
314,18196,SO44632,3578.27,2023-05-11,2023-05-18
310,18203,SO44633,3578.27,2023-05-11,2023-05-18
311,18213,SO44634,3578.27,2023-05-11,2023-05-18
310,18218,SO44635,3578.27,2023-05-11,2023-05-18
314,14705,SO44636,3578.27,2023-05-12,2023-05-19
311,28644,SO44637,3578.27,2023-05-12,2023-05-19
310,28651,SO44638,3578.27,2023-05-12,2023-05-19
330,14617,SO44639,699.0982,2023-05-12,2023-05-19
313,18246,SO44640,3578.27,2023-05-12,2023-05-19
313,18255,SO44641,3578.27,2023-05-12,2023-05-19
330,25567,SO44642,699.0982,2023-05-12,2023-05-19
314,12280,SO44643,3578.27,2023-05-13,2023-05-20
311,12279,SO44644,3578.27,2023-05-13,2023-05-20
344,11344,SO44645,3399.99,2023-05-13,2023-05-20
344,29449,SO44646,3399.99,2023-05-13,2023-05-20
312,28770,SO44647,3578.27,2023-05-13,2023-05-20
344,25916,SO44648,3399.99,2023-05-13,2023-05-20
344,25924,SO44649,3399.99,2023-05-13,2023-05-20
351,11147,SO44650,3374.99,2023-05-13,2023-05-20
313,14720,SO44651,3578.27,2023-05-14,2023-05-21
350,28407,SO44652,3374.99,2023-05-14,2023-05-21
326,20170,SO44653,699.0982,2023-05-14,2023-05-21
313,28619,SO44654,3578.27,2023-05-14,2023-05-21
346,11105,SO44655,3399.99,2023-05-14,2023-05-21
311,18275,SO44656,3578.27,2023-05-14,2023-05-21
350,11120,SO44657,3374.99,2023-05-14,2023-05-21
312,18201,SO44658,3578.27,2023-05-14,2023-05-21
313,18208,SO44659,3578.27,2023-05-14,2023-05-21
310,28775,SO44660,3578.27,2023-05-15,2023-05-22
336,14639,SO44661,699.0982,2023-05-15,2023-05-22
349,11151,SO44662,3374.99,2023-05-15,2023-05-22
313,18212,SO44663,3578.27,2023-05-15,2023-05-22
311,18222,SO44664,3578.27,2023-05-15,2023-05-22
334,25564,SO44665,699.0982,2023-05-15,2023-05-22
313,28763,SO44666,3578.27,2023-05-16,2023-05-23
310,28795,SO44667,3578.27,2023-05-16,2023-05-23
313,28621,SO44668,3578.27,2023-05-16,2023-05-23
350,25942,SO44669,3374.99,2023-05-16,2023-05-23
313,18245,SO44670,3578.27,2023-05-16,2023-05-23
311,18268,SO44671,3578.27,2023-05-16,2023-05-23
310,18207,SO44672,3578.27,2023-05-16,2023-05-23
314,13790,SO44673,3578.27,2023-05-17,2023-05-24
314,28635,SO44674,3578.27,2023-05-17,2023-05-24
336,25566,SO44675,699.0982,2023-05-17,2023-05-24
312,18198,SO44676,3578.27,2023-05-17,2023-05-24
310,22233,SO44677,3578.27,2023-05-18,2023-05-25
310,22121,SO44678,3578.27,2023-05-18,2023-05-25
346,11106,SO44679,3399.99,2023-05-18,2023-05-25
312,12296,SO44680,3578.27,2023-05-19,2023-05-26
342,17982,SO44681,699.0982,2023-05-19,2023-05-26
310,28797,SO44682,3578.27,2023-05-19,2023-05-26
312,28799,SO44683,3578.27,2023-05-19,2023-05-26
310,28643,SO44684,3578.27,2023-05-19,2023-05-26
310,18249,SO44685,3578.27,2023-05-19,2023-05-26
313,14712,SO44686,3578.27,2023-05-20,2023-05-27
342,20172,SO44687,699.0982,2023-05-20,2023-05-27
310,18244,SO44688,3578.27,2023-05-20,2023-05-27
310,18269,SO44689,3578.27,2023-05-20,2023-05-27
344,11111,SO44690,3399.99,2023-05-20,2023-05-27
346,28414,SO44691,3399.99,2023-05-21,2023-05-28
311,28670,SO44692,3578.27,2023-05-21,2023-05-28
311,28676,SO44693,3578.27,2023-05-21,2023-05-28
311,22232,SO44694,3578.27,2023-05-21,2023-05-28
346,19855,SO44695,3399.99,2023-05-21,2023-05-28
313,18254,SO44696,3578.27,2023-05-21,2023-05-28
310,18219,SO44697,3578.27,2023-05-22,2023-05-29
326,25565,SO44698,699.0982,2023-05-22,2023-05-29
313,22234,SO44699,3578.27,2023-05-23,2023-05-30
314,28769,SO44700,3578.27,2023-05-23,2023-05-30
336,14636,SO44701,699.0982,2023-05-23,2023-05-30
314,18260,SO44702,3578.27,2023-05-23,2023-05-30
311,12300,SO44703,3578.27,2023-05-24,2023-05-31
350,29403,SO44704,3374.99,2023-05-24,2023-05-31
311,28678,SO44705,3578.27,2023-05-24,2023-05-31
311,28618,SO44706,3578.27,2023-05-24,2023-05-31
311,28649,SO44707,3578.27,2023-05-24,2023-05-31
350,25909,SO44708,3374.99,2023-05-24,2023-05-31
311,18240,SO44709,3578.27,2023-05-24,2023-05-31
313,28674,SO44710,3578.27,2023-05-25,2023-06-01
310,18248,SO44711,3578.27,2023-05-25,2023-06-01
348,11112,SO44712,3374.99,2023-05-25,2023-06-01
313,22128,SO44713,3578.27,2023-05-26,2023-06-02
313,28657,SO44714,3578.27,2023-05-26,2023-06-02
314,22182,SO44715,3578.27,2023-05-26,2023-06-02
314,22230,SO44716,3578.27,2023-05-26,2023-06-02
336,14616,SO44717,699.0982,2023-05-26,2023-06-02
314,18239,SO44718,3578.27,2023-05-26,2023-06-02
313,14700,SO44719,3578.27,2023-05-27,2023-06-03
311,28625,SO44720,3578.27,2023-05-27,2023-06-03
342,26643,SO44721,699.0982,2023-05-27,2023-06-03
310,13774,SO44722,3578.27,2023-05-28,2023-06-04
345,29410,SO44723,3399.99,2023-05-28,2023-06-04
314,28665,SO44724,3578.27,2023-05-28,2023-06-04
345,25910,SO44725,3399.99,2023-05-28,2023-06-04
332,14614,SO44726,699.0982,2023-05-28,2023-06-04
313,18273,SO44727,3578.27,2023-05-28,2023-06-04
344,11126,SO44728,3399.99,2023-05-28,2023-06-04
310,12307,SO44729,3578.27,2023-05-29,2023-06-05
311,14697,SO44730,3578.27,2023-05-29,2023-06-05
312,28661,SO44731,3578.27,2023-05-29,2023-06-05
312,18251,SO44732,3578.27,2023-05-29,2023-06-05
313,18214,SO44733,3578.27,2023-05-29,2023-06-05
313,12285,SO44734,3578.27,2023-05-30,2023-06-06
311,28673,SO44735,3578.27,2023-05-30,2023-06-06
328,14634,SO44736,699.0982,2023-05-30,2023-06-06
314,18242,SO44737,3578.27,2023-05-30,2023-06-06
313,18252,SO44738,3578.27,2023-05-30,2023-06-06
312,18202,SO44739,3578.27,2023-05-30,2023-06-06
310,12383,SO44803,3578.27,2023-05-31,2023-06-07
310,28829,SO44804,3578.27,2023-05-31,2023-06-07
314,29011,SO44805,3578.27,2023-05-31,2023-06-07
311,18452,SO44806,3578.27,2023-05-31,2023-06-07
350,11365,SO44807,3374.99,2023-05-31,2023-06-07
311,13836,SO44808,3578.27,2023-06-01,2023-06-08
342,20552,SO44809,699.0982,2023-06-01,2023-06-08
311,29126,SO44810,3578.27,2023-06-01,2023-06-08
311,22732,SO44811,3578.27,2023-06-01,2023-06-08
314,28988,SO44812,3578.27,2023-06-01,2023-06-08
312,18695,SO44813,3578.27,2023-06-01,2023-06-08
313,18281,SO44814,3578.27,2023-06-01,2023-06-08
351,11444,SO44815,3374.99,2023-06-01,2023-06-08
312,12321,SO44816,3578.27,2023-06-02,2023-06-09
312,14777,SO44817,3578.27,2023-06-02,2023-06-09
313,28827,SO44818,3578.27,2023-06-02,2023-06-09
313,28853,SO44819,3578.27,2023-06-02,2023-06-09
350,25972,SO44820,3374.99,2023-06-02,2023-06-09
345,25975,SO44821,3399.99,2023-06-02,2023-06-09
311,18486,SO44822,3578.27,2023-06-02,2023-06-09
313,18488,SO44823,3578.27,2023-06-02,2023-06-09
312,18694,SO44824,3578.27,2023-06-02,2023-06-09
312,18309,SO44825,3578.27,2023-06-02,2023-06-09
314,12308,SO44826,3578.27,2023-06-03,2023-06-10
344,25973,SO44827,3399.99,2023-06-03,2023-06-10
312,28997,SO44828,3578.27,2023-06-03,2023-06-10
334,14643,SO44829,699.0982,2023-06-03,2023-06-10
314,18337,SO44830,3578.27,2023-06-03,2023-06-10
350,29467,SO44831,3374.99,2023-06-04,2023-06-11
311,28804,SO44832,3578.27,2023-06-04,2023-06-11
310,28842,SO44833,3578.27,2023-06-04,2023-06-11
350,25952,SO44834,3374.99,2023-06-04,2023-06-11
311,18338,SO44835,3578.27,2023-06-04,2023-06-11
314,18465,SO44836,3578.27,2023-06-04,2023-06-11
312,13808,SO44837,3578.27,2023-06-05,2023-06-12
311,14138,SO44838,3578.27,2023-06-05,2023-06-12
314,28825,SO44839,3578.27,2023-06-05,2023-06-12
314,28857,SO44840,3578.27,2023-06-05,2023-06-12
314,18335,SO44841,3578.27,2023-06-05,2023-06-12
310,14140,SO44842,3578.27,2023-06-06,2023-06-13
312,29058,SO44843,3578.27,2023-06-06,2023-06-13
314,29139,SO44844,3578.27,2023-06-06,2023-06-13
313,28845,SO44845,3578.27,2023-06-06,2023-06-13
314,18334,SO44846,3578.27,2023-06-06,2023-06-13
346,11445,SO44847,3399.99,2023-06-06,2023-06-13
348,28418,SO44848,3374.99,2023-06-07,2023-06-14
322,17996,SO44849,699.0982,2023-06-07,2023-06-14
336,19417,SO44850,699.0982,2023-06-07,2023-06-14
310,22299,SO44851,3578.27,2023-06-07,2023-06-14
311,29128,SO44852,3578.27,2023-06-07,2023-06-14
348,19874,SO44853,3374.99,2023-06-07,2023-06-14
311,29004,SO44854,3578.27,2023-06-07,2023-06-14
320,26692,SO44855,699.0982,2023-06-07,2023-06-14
328,14651,SO44856,699.0982,2023-06-07,2023-06-14
310,18484,SO44857,3578.27,2023-06-07,2023-06-14
312,18487,SO44858,3578.27,2023-06-07,2023-06-14
310,18495,SO44859,3578.27,2023-06-07,2023-06-14
310,18693,SO44860,3578.27,2023-06-07,2023-06-14
314,18288,SO44861,3578.27,2023-06-07,2023-06-14
313,18457,SO44862,3578.27,2023-06-07,2023-06-14
310,18467,SO44863,3578.27,2023-06-07,2023-06-14
348,11364,SO44864,3374.99,2023-06-07,2023-06-14
351,11372,SO44865,3374.99,2023-06-07,2023-06-14
350,11443,SO44866,3374.99,2023-06-07,2023-06-14
313,14793,SO44867,3578.27,2023-06-08,2023-06-15
313,28852,SO44868,3578.27,2023-06-08,2023-06-15
312,18700,SO44869,3578.27,2023-06-08,2023-06-15
311,18301,SO44870,3578.27,2023-06-08,2023-06-15
345,11363,SO44871,3399.99,2023-06-08,2023-06-15
312,29111,SO44872,3578.27,2023-06-09,2023-06-16
312,28828,SO44873,3578.27,2023-06-09,2023-06-16
320,18004,SO44874,699.0982,2023-06-10,2023-06-17
313,29048,SO44875,3578.27,2023-06-10,2023-06-17
312,29056,SO44876,3578.27,2023-06-10,2023-06-17
311,29136,SO44877,3578.27,2023-06-10,2023-06-17
311,28807,SO44878,3578.27,2023-06-10,2023-06-17
310,28833,SO44879,3578.27,2023-06-10,2023-06-17
311,18470,SO44880,3578.27,2023-06-10,2023-06-17
313,18496,SO44881,3578.27,2023-06-10,2023-06-17
311,18703,SO44882,3578.27,2023-06-10,2023-06-17
314,18296,SO44883,3578.27,2023-06-10,2023-06-17
312,18308,SO44884,3578.27,2023-06-10,2023-06-17
310,14833,SO44885,3578.27,2023-06-11,2023-06-18
314,29108,SO44886,3578.27,2023-06-11,2023-06-18
310,28821,SO44887,3578.27,2023-06-11,2023-06-18
310,28838,SO44888,3578.27,2023-06-11,2023-06-18
348,11351,SO44889,3374.99,2023-06-12,2023-06-19
346,11381,SO44890,3399.99,2023-06-12,2023-06-19
310,28847,SO44891,3578.27,2023-06-12,2023-06-19
313,22267,SO44892,3578.27,2023-06-12,2023-06-19
314,28856,SO44893,3578.27,2023-06-12,2023-06-19
348,25943,SO44894,3374.99,2023-06-12,2023-06-19
351,25951,SO44895,3374.99,2023-06-12,2023-06-19
346,25964,SO44896,3399.99,2023-06-12,2023-06-19
314,18696,SO44897,3578.27,2023-06-12,2023-06-19
310,18307,SO44898,3578.27,2023-06-12,2023-06-19
351,11353,SO44899,3374.99,2023-06-12,2023-06-19
314,14778,SO44900,3578.27,2023-06-13,2023-06-20
313,12332,SO44901,3578.27,2023-06-13,2023-06-20
314,13829,SO44902,3578.27,2023-06-13,2023-06-20
313,18284,SO44903,3578.27,2023-06-13,2023-06-20
350,11359,SO44904,3374.99,2023-06-13,2023-06-20
312,13822,SO44905,3578.27,2023-06-14,2023-06-21
311,14832,SO44906,3578.27,2023-06-14,2023-06-21
324,19415,SO44907,699.0982,2023-06-14,2023-06-21
314,29032,SO44908,3578.27,2023-06-14,2023-06-21
310,28840,SO44909,3578.27,2023-06-14,2023-06-21
344,25969,SO44910,3399.99,2023-06-14,2023-06-21
349,25976,SO44911,3374.99,2023-06-14,2023-06-21
310,28966,SO44912,3578.27,2023-06-14,2023-06-21
311,18468,SO44913,3578.27,2023-06-14,2023-06-21
311,18491,SO44914,3578.27,2023-06-14,2023-06-21
312,18461,SO44915,3578.27,2023-06-14,2023-06-21
311,18463,SO44916,3578.27,2023-06-14,2023-06-21
310,13842,SO44917,3578.27,2023-06-15,2023-06-22
350,29466,SO44918,3374.99,2023-06-15,2023-06-22
310,29017,SO44919,3578.27,2023-06-15,2023-06-22
338,14648,SO44920,699.0982,2023-06-15,2023-06-22
312,18489,SO44921,3578.27,2023-06-15,2023-06-22
314,18277,SO44922,3578.27,2023-06-15,2023-06-22
312,18336,SO44923,3578.27,2023-06-15,2023-06-22
310,28830,SO44924,3578.27,2023-06-16,2023-06-23
313,18493,SO44925,3578.27,2023-06-16,2023-06-23
328,25706,SO44926,699.0982,2023-06-16,2023-06-23
348,11448,SO44927,3374.99,2023-06-16,2023-06-23
314,14843,SO44928,3578.27,2023-06-17,2023-06-24
312,12398,SO44929,3578.27,2023-06-17,2023-06-24
312,29110,SO44930,3578.27,2023-06-17,2023-06-24
312,28849,SO44931,3578.27,2023-06-17,2023-06-24
312,18303,SO44932,3578.27,2023-06-17,2023-06-24
312,18276,SO44933,3578.27,2023-06-17,2023-06-24
312,14771,SO44934,3578.27,2023-06-18,2023-06-25
312,12333,SO44935,3578.27,2023-06-18,2023-06-25
312,29044,SO44936,3578.27,2023-06-18,2023-06-25
311,22251,SO44937,3578.27,2023-06-18,2023-06-25
314,28851,SO44938,3578.27,2023-06-18,2023-06-25
314,28993,SO44939,3578.27,2023-06-18,2023-06-25
311,18490,SO44940,3578.27,2023-06-18,2023-06-25
310,18697,SO44941,3578.27,2023-06-18,2023-06-25
310,18701,SO44942,3578.27,2023-06-18,2023-06-25
330,25568,SO44943,699.0982,2023-06-18,2023-06-25
332,25707,SO44944,699.0982,2023-06-18,2023-06-25
322,25710,SO44945,699.0982,2023-06-18,2023-06-25
349,11357,SO44946,3374.99,2023-06-18,2023-06-25
346,11446,SO44947,3399.99,2023-06-18,2023-06-25
312,12395,SO44948,3578.27,2023-06-19,2023-06-26
349,29474,SO44949,3374.99,2023-06-19,2023-06-26
313,28835,SO44950,3578.27,2023-06-19,2023-06-26
311,28843,SO44951,3578.27,2023-06-19,2023-06-26
349,25955,SO44952,3374.99,2023-06-19,2023-06-26
312,28859,SO44953,3578.27,2023-06-19,2023-06-26
